Violation_ID,Seller_ID,Violation_Date,Violation_Year,Violation_Type,Severity_Level,Violation_Status,Reported_Source,Affected_Order_Count,Penalty_Amount,Fraud_Linked_Flag,Action_Taken,Resolved_Flag
V01512,93,2024-07-22,2024,Late Fulfillment,Medium,Open,User,6,1061.02,1,Listing Removed,0
V01513,93,2024-09-28,2024,Late Fulfillment,Critical,Escalated,User,13,7102.31,1,Payout Hold,0
V01514,93,2025-06-23,2025,Fraud Suspicion,Low,Closed,User,5,587.92,1,No Action,1
V01515,93,2025-10-26,2025,Product Quality Issue,Medium,Closed,System Detection,15,923.94,0,Warning Issued,1
V01516,93,2025-08-02,2025,Listing Misrepresentation,Critical,Open,System Detection,11,7945.65,0,Seller Suspended,0
V01517,93,2025-03-13,2025,Fraud Suspicion,High,Escalated,User,6,2929.01,1,Warning Issued,0
V01518,93,2025-12-19,2025,Product Quality Issue,Medium,Closed,System Detection,8,850.36,0,Warning Issued,1
V01519,93,2025-11-14,2025,Product Quality Issue,High,Closed,User,5,2611.78,0,Listing Removed,1
V01520,94,2021-11-27,2021,Product Quality Issue,High,Closed,User,15,2863.33,0,Warning Issued,1
V01521,94,2021-03-09,2021,Policy Breach,Critical,Under Investigation,Internal Audit,4,6203.41,0,Payout Hold,0
V01522,94,2021-04-26,2021,Late Fulfillment,High,Closed,Internal Audit,3,1772.06,0,No Action,1
V01523,94,2022-07-20,2022,Fraud Suspicion,Critical,Escalated,Internal Audit,7,3869.99,1,Listing Removed,0
V01524,94,2022-03-18,2022,Counterfeit Risk,Medium,Closed,Compliance Team,12,1467.6,1,Warning Issued,1
V01525,94,2022-09-26,2022,Listing Misrepresentation,Medium,Closed,Internal Audit,15,260.32,0,Payout Hold,1
V01526,94,2022-10-28,2022,Late Fulfillment,Medium,Closed,User,3,660.17,0,Listing Removed,1
V01527,94,2022-09-17,2022,Fraud Suspicion,Critical,Under Investigation,User,6,7722.47,1,Seller Suspended,0
V01528,94,2022-12-20,2022,Policy Breach,High,Under Investigation,Internal Audit,8,2738.17,0,Payout Hold,0
V01529,94,2023-11-01,2023,Policy Breach,High,Under Investigation,System Detection,11,3538.84,0,Warning Issued,0
V01530,94,2023-04-26,2023,Product Quality Issue,High,Escalated,User,6,2344.09,0,No Action,0
V01531,94,2023-07-24,2023,Late Fulfillment,Medium,Open,User,2,777.97,0,No Action,0
V01532,94,2024-05-19,2024,Fraud Suspicion,High,Under Investigation,User,16,3908.97,1,Payout Hold,1
V01533,94,2024-10-17,2024,Listing Misrepresentation,Critical,Escalated,User,7,6677.08,0,Payout Hold,0
V01534,94,2024-12-19,2024,Policy Breach,Medium,Under Investigation,System Detection,5,1281.03,0,Warning Issued,0
V01535,94,2024-09-14,2024,Counterfeit Risk,Critical,Under Investigation,User,6,4321.23,0,Listing Removed,0
V01536,94,2024-03-11,2024,Counterfeit Risk,Critical,Escalated,Compliance Team,8,7292.11,0,Payout Hold,0
V01537,94,2025-05-17,2025,Policy Breach,Low,Closed,User,4,310.38,0,No Action,1
V01538,94,2025-12-14,2025,Policy Breach,High,Closed,User,8,2536.45,0,Listing Removed,1
V01539,95,2021-01-25,2021,Fraud Suspicion,High,Under Investigation,User,15,2803.25,1,Payout Hold,0
V01540,95,2021-01-25,2021,Regulatory Non-Compliance,Critical,Escalated,Internal Audit,14,5028.17,1,Seller Suspended,0
V01541,95,2021-04-13,2021,Late Fulfillment,Critical,Under Investigation,System Detection,6,4046.92,0,Payout Hold,0
V01542,95,2022-07-24,2022,Policy Breach,Low,Under Investigation,User,5,577.8,0,Warning Issued,0
V01543,95,2022-02-16,2022,Policy Breach,Medium,Open,Compliance Team,4,1297.75,0,No Action,1
V01544,95,2022-08-15,2022,Regulatory Non-Compliance,Low,Closed,Internal Audit,7,147.0,0,Warning Issued,1
V01545,95,2023-01-17,2023,Product Quality Issue,High,Escalated,User,7,3441.15,0,Payout Hold,1
V01546,95,2023-06-20,2023,Late Fulfillment,Low,Closed,User,8,301.46,0,Warning Issued,1
V01547,95,2023-04-15,2023,Policy Breach,High,Escalated,Compliance Team,7,3886.91,0,Seller Suspended,0
V01548,95,2024-05-01,2024,Fraud Suspicion,Medium,Closed,Internal Audit,7,350.65,1,Listing Removed,1
V01549,95,2024-05-03,2024,Fraud Suspicion,High,Escalated,System Detection,2,1623.88,1,Payout Hold,0
V01550,95,2024-12-02,2024,Late Fulfillment,Low,Closed,System Detection,14,90.01,0,No Action,1
V01551,95,2024-06-08,2024,Regulatory Non-Compliance,Medium,Closed,User,13,475.37,0,Warning Issued,1
V01552,95,2024-07-14,2024,Policy Breach,Critical,Open,User,18,3931.26,0,No Action,1
V01553,95,2024-02-02,2024,Fraud Suspicion,High,Escalated,User,13,2264.25,1,Listing Removed,0
V01554,95,2025-06-03,2025,Fraud Suspicion,Medium,Closed,Compliance Team,8,809.78,1,No Action,1
V01555,95,2025-02-10,2025,Product Quality Issue,Critical,Under Investigation,Internal Audit,11,4043.65,1,Seller Suspended,0
V01556,95,2025-11-28,2025,Listing Misrepresentation,Critical,Open,User,18,3232.42,0,Payout Hold,0
V01557,95,2025-01-17,2025,Counterfeit Risk,High,Closed,System Detection,9,1541.44,0,Warning Issued,1
V01558,95,2025-05-28,2025,Fraud Suspicion,High,Closed,User,2,3743.88,1,Payout Hold,1
V01559,95,2025-02-07,2025,Product Quality Issue,High,Under Investigation,Internal Audit,14,1270.87,1,Payout Hold,0
V01560,96,2021-08-10,2021,Fraud Suspicion,High,Open,User,11,1787.37,1,Listing Removed,1
V01561,96,2021-11-06,2021,Regulatory Non-Compliance,Low,Closed,Compliance Team,7,502.98,0,No Action,1
V01562,96,2022-11-23,2022,Listing Misrepresentation,Medium,Closed,Compliance Team,11,504.73,0,Warning Issued,1
V01563,96,2022-02-17,2022,Counterfeit Risk,Medium,Under Investigation,User,10,773.01,0,No Action,0
V01564,96,2022-10-17,2022,Listing Misrepresentation,Critical,Under Investigation,Compliance Team,7,5909.32,1,Seller Suspended,1
V01565,96,2023-03-18,2023,Listing Misrepresentation,Critical,Escalated,System Detection,4,5033.94,0,Listing Removed,0
V01566,96,2023-02-19,2023,Fraud Suspicion,High,Escalated,System Detection,14,3674.59,1,Warning Issued,1
V01567,96,2023-09-03,2023,Fraud Suspicion,High,Under Investigation,Compliance Team,11,3067.41,1,Listing Removed,1
V01568,96,2024-01-27,2024,Regulatory Non-Compliance,Medium,Under Investigation,Compliance Team,6,618.99,0,No Action,0
V01569,96,2024-04-08,2024,Fraud Suspicion,Critical,Under Investigation,User,5,2796.86,1,Listing Removed,0
V01570,96,2024-05-10,2024,Fraud Suspicion,High,Escalated,User,11,3664.0,1,Payout Hold,0
V01571,96,2024-06-11,2024,Policy Breach,High,Escalated,User,10,3659.04,1,Listing Removed,1
V01572,96,2025-03-14,2025,Fraud Suspicion,High,Under Investigation,User,12,1920.36,1,Warning Issued,1
V01573,96,2025-02-01,2025,Counterfeit Risk,High,Closed,User,14,1279.85,0,Payout Hold,1
V01574,96,2025-12-24,2025,Late Fulfillment,High,Escalated,Compliance Team,17,1424.19,1,Payout Hold,0
V01575,97,2021-11-26,2021,Regulatory Non-Compliance,Medium,Closed,Compliance Team,2,1223.87,0,Payout Hold,1
V01576,97,2021-04-21,2021,Fraud Suspicion,High,Escalated,User,5,1011.65,1,Warning Issued,0
V01577,97,2021-11-21,2021,Regulatory Non-Compliance,Critical,Open,User,13,3301.72,1,Payout Hold,0
V01578,97,2022-09-11,2022,Product Quality Issue,High,Under Investigation,User,11,2389.24,0,Listing Removed,0
V01579,97,2022-06-06,2022,Fraud Suspicion,Critical,Under Investigation,Compliance Team,1,7365.21,1,No Action,1
V01580,97,2022-11-17,2022,Listing Misrepresentation,Critical,Open,Compliance Team,4,3454.26,0,Seller Suspended,0
V01581,97,2022-06-28,2022,Listing Misrepresentation,High,Closed,System Detection,7,3077.77,0,Seller Suspended,1
V01582,97,2022-12-19,2022,Counterfeit Risk,Critical,Closed,User,8,5714.33,0,No Action,1
V01583,97,2023-04-02,2023,Fraud Suspicion,Critical,Under Investigation,Internal Audit,10,5331.53,1,Listing Removed,0
V01584,97,2023-12-13,2023,Product Quality Issue,Critical,Escalated,Compliance Team,8,4641.44,0,Listing Removed,0
V01585,97,2023-03-27,2023,Policy Breach,Critical,Escalated,User,15,2550.17,0,Seller Suspended,0
V01586,97,2023-08-03,2023,Product Quality Issue,Critical,Escalated,System Detection,13,6887.01,1,Payout Hold,0
V01587,97,2023-12-19,2023,Late Fulfillment,High,Closed,User,6,1143.34,1,Payout Hold,1
V01588,97,2024-09-08,2024,Product Quality Issue,Critical,Escalated,User,11,3682.79,0,Payout Hold,1
V01589,97,2024-03-22,2024,Policy Breach,High,Escalated,Internal Audit,16,2531.6,0,Listing Removed,0
V01590,97,2024-07-27,2024,Policy Breach,Medium,Closed,System Detection,18,458.5,0,Payout Hold,1
V01591,97,2024-09-22,2024,Late Fulfillment,Critical,Under Investigation,User,15,5450.87,0,Listing Removed,0
V01592,97,2025-04-12,2025,Fraud Suspicion,Critical,Under Investigation,Compliance Team,10,6248.3,1,Seller Suspended,0
V01593,97,2025-08-17,2025,Fraud Suspicion,Critical,Under Investigation,Compliance Team,15,3703.46,1,Seller Suspended,0
V01594,97,2025-10-16,2025,Counterfeit Risk,Medium,Under Investigation,User,13,1234.11,1,Warning Issued,1
V01595,97,2025-12-20,2025,Product Quality Issue,High,Escalated,Compliance Team,8,2908.34,1,Warning Issued,1
V01596,98,2021-07-15,2021,Listing Misrepresentation,Low,Closed,Internal Audit,4,370.26,0,Warning Issued,1
V01597,98,2022-05-20,2022,Late Fulfillment,High,Open,User,2,2923.98,0,Listing Removed,0
V01598,98,2023-04-24,2023,Counterfeit Risk,Critical,Closed,Compliance Team,2,6550.19,0,Payout Hold,1
V01599,98,2023-02-13,2023,Policy Breach,Critical,Open,System Detection,4,5665.84,0,Seller Suspended,1
V01600,98,2023-03-05,2023,Product Quality Issue,High,Escalated,System Detection,9,3316.88,0,Listing Removed,0
V01601,98,2023-01-19,2023,Policy Breach,High,Under Investigation,Compliance Team,15,3864.75,0,Payout Hold,1
V01602,98,2023-05-01,2023,Policy Breach,Medium,Under Investigation,User,5,1298.13,0,Warning Issued,1
V01603,98,2023-06-26,2023,Fraud Suspicion,Medium,Closed,User,15,657.87,1,No Action,1
V01604,98,2024-04-19,2024,Fraud Suspicion,Critical,Under Investigation,Compliance Team,13,6612.56,1,Payout Hold,0
V01605,98,2024-03-02,2024,Policy Breach,Medium,Closed,Internal Audit,4,328.71,0,Payout Hold,1
V01606,98,2024-09-27,2024,Listing Misrepresentation,High,Open,User,3,3213.59,0,Payout Hold,1
V01607,98,2024-06-11,2024,Fraud Suspicion,High,Closed,System Detection,10,3582.69,1,Payout Hold,1
V01608,98,2024-06-18,2024,Fraud Suspicion,Critical,Under Investigation,System Detection,9,3696.49,1,Payout Hold,0
V01609,98,2025-05-24,2025,Late Fulfillment,Medium,Closed,Compliance Team,2,1288.99,0,No Action,1
V01610,98,2025-10-23,2025,Product Quality Issue,Low,Closed,User,7,224.79,0,Listing Removed,1
V01611,99,2021-05-10,2021,Late Fulfillment,Medium,Closed,Internal Audit,4,1090.23,0,Warning Issued,1
V01612,99,2021-09-06,2021,Product Quality Issue,Medium,Under Investigation,System Detection,4,670.43,0,No Action,0
V01613,99,2021-06-13,2021,Policy Breach,Medium,Open,Compliance Team,4,657.68,0,Warning Issued,1
V01614,99,2022-11-27,2022,Listing Misrepresentation,Critical,Under Investigation,User,7,5209.46,0,Payout Hold,0
V01615,99,2022-03-24,2022,Counterfeit Risk,High,Escalated,User,16,1161.3,0,Seller Suspended,0
V01616,99,2022-02-12,2022,Late Fulfillment,High,Closed,User,16,2991.97,0,No Action,1
V01617,99,2022-11-09,2022,Product Quality Issue,Critical,Escalated,System Detection,14,3945.57,0,Seller Suspended,0
V01618,99,2023-03-06,2023,Listing Misrepresentation,Critical,Under Investigation,Compliance Team,11,3987.0,1,Payout Hold,0
V01619,99,2023-07-18,2023,Policy Breach,High,Under Investigation,User,7,1433.7,0,Listing Removed,0
V01620,99,2023-11-24,2023,Regulatory Non-Compliance,Medium,Under Investigation,User,7,1409.96,0,Listing Removed,0
V01621,99,2023-09-25,2023,Policy Breach,High,Escalated,User,1,3886.99,1,Payout Hold,0
V01622,99,2023-02-09,2023,Product Quality Issue,Critical,Open,Internal Audit,12,5209.85,0,Seller Suspended,1
V01623,99,2023-12-08,2023,Late Fulfillment,High,Closed,User,13,3816.49,1,Listing Removed,1
V01624,99,2024-02-15,2024,Counterfeit Risk,High,Under Investigation,System Detection,2,2380.35,0,Warning Issued,1
V01625,99,2024-02-15,2024,Policy Breach,Critical,Under Investigation,User,12,3983.41,0,Seller Suspended,1
V01626,99,2024-03-17,2024,Listing Misrepresentation,High,Under Investigation,System Detection,13,1329.53,0,Seller Suspended,1
V01627,99,2024-11-18,2024,Policy Breach,Critical,Under Investigation,Compliance Team,17,3874.93,0,Payout Hold,0
V01628,99,2025-06-22,2025,Policy Breach,High,Closed,User,8,1173.38,0,Warning Issued,1
V01629,99,2025-04-09,2025,Policy Breach,Critical,Under Investigation,User,1,3085.59,0,Payout Hold,0
V01630,99,2025-01-20,2025,Product Quality Issue,Critical,Open,User,7,7865.69,0,Seller Suspended,0
V01631,99,2025-04-11,2025,Product Quality Issue,High,Closed,User,10,3460.55,0,Payout Hold,1
V01632,100,2021-01-07,2021,Product Quality Issue,High,Escalated,Internal Audit,8,1154.65,0,Warning Issued,1
V01633,100,2021-11-14,2021,Policy Breach,Medium,Under Investigation,Compliance Team,4,892.08,0,No Action,1
V01634,100,2021-11-14,2021,Late Fulfillment,Medium,Closed,Compliance Team,2,1134.43,0,No Action,1
V01635,100,2022-07-19,2022,Fraud Suspicion,Critical,Escalated,User,5,6882.2,1,No Action,0
V01636,100,2022-06-28,2022,Fraud Suspicion,Medium,Closed,Compliance Team,3,933.19,1,No Action,1
V01637,100,2022-06-26,2022,Listing Misrepresentation,Critical,Under Investigation,User,7,5960.14,0,Payout Hold,0
V01638,100,2022-06-22,2022,Late Fulfillment,Critical,Open,Compliance Team,15,5427.78,1,Seller Suspended,0
V01639,100,2022-04-13,2022,Late Fulfillment,Critical,Open,System Detection,3,7040.41,0,Payout Hold,0
V01640,100,2022-08-27,2022,Listing Misrepresentation,Medium,Under Investigation,User,3,350.34,1,Listing Removed,0
V01641,100,2023-05-22,2023,Product Quality Issue,Low,Closed,User,7,539.64,0,No Action,1
V01642,100,2025-07-01,2025,Late Fulfillment,High,Escalated,Compliance Team,2,1873.24,0,Listing Removed,0
V01643,100,2025-07-22,2025,Policy Breach,Medium,Escalated,User,13,831.29,0,Warning Issued,0
V01644,100,2025-07-21,2025,Product Quality Issue,Critical,Closed,User,7,3015.95,0,Listing Removed,1
V01645,100,2025-09-28,2025,Product Quality Issue,High,Closed,Internal Audit,2,2169.79,0,Listing Removed,1
V01646,100,2025-11-06,2025,Listing Misrepresentation,Medium,Under Investigation,Internal Audit,3,1018.45,0,Listing Removed,0
